,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
39386,39386,33.0,4.0,Windy,High,1,Snack,scooter,0.0,No,Urban,34,20002.49755426549
39387,39387,33.0,4.1,Sandstorms,Medium,0,Drinks,motorcycle,0.0,Yes,Urban,44,20002.49755426549
39388,39388,30.0,4.9,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,20,20002.49755426549
39389,39389,22.0,4.6,Windy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,29,20002.49755426549
39390,39390,38.0,4.3,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,31,20002.49755426549
39391,39391,22.0,5.0,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Urban,38,20002.49755426549
39392,39392,,,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,15,20002.49755426549
39393,39393,22.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,32,20002.49755426549
39394,39394,35.0,4.7,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,31,20002.49755426549
39395,39395,28.0,4.9,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,19,20002.49755426549
39396,39396,26.0,4.5,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,20,20002.49755426549
39397,39397,26.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,42,20002.4975540444
39398,39398,30.0,5.0,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,19,20002.4975540444
39399,39399,30.0,5.0,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,21,20002.4975540444
39400,39400,35.0,4.8,Sunny,Low,1,Buffet,scooter,1.0,No,Urban,16,20002.4975540444
39401,39401,37.0,4.9,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Urban,19,20002.4975540444
39402,39402,25.0,4.9,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,16,20002.4975540444
39403,39403,25.0,4.1,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,20002.4975540444
39404,39404,36.0,4.8,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,11,20002.4975540444
39405,39405,33.0,4.0,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,35,20002.4975540444
39406,39406,35.0,4.6,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,16,20002.4975540444
39407,39407,29.0,4.0,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,20002.4975540444
39408,39408,35.0,4.2,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,40,20002.4975540444
39409,39409,30.0,4.9,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,29,20002.4975540444
39410,39410,36.0,,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.4975540444
39411,39411,,,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.4975540444
39412,39412,,,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,34,20002.497553988705
39413,39413,22.0,3.7,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,47,20002.497553988705
39414,39414,,,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,24,20002.497553988705
39415,39415,38.0,4.7,Fog,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,52,20002.497553988705
39416,39416,30.0,4.3,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,36,20002.497553988705
39417,39417,20.0,4.6,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Urban,19,20002.497553988705
39418,39418,24.0,4.2,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,40,20002.497553988705
39419,39419,33.0,4.1,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,31,20002.497553988705
39420,39420,29.0,4.8,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,28,20002.497553988705
39421,39421,39.0,4.6,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,27,20002.497553988705
39422,39422,39.0,4.1,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,21,20002.497553988705
39423,39423,34.0,4.1,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.497553988705
39424,39424,36.0,4.9,Sunny,Low,2,Buffet,motorcycle,1.0,No,Urban,19,20002.497553988705
39425,39425,29.0,4.9,Windy,High,0,Snack,motorcycle,,No,Metropolitian,23,20002.497553988705
39426,39426,38.0,4.5,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.497553988705
39427,39427,39.0,4.5,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.49755375624
39428,39428,37.0,4.9,Sunny,Low,1,Snack,motorcycle,0.0,No,Urban,12,20002.49755375624
39429,39429,29.0,4.5,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,20,20002.49755375624
39430,39430,37.0,4.2,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,33,20002.49755375624
39431,39431,31.0,4.8,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,29,20002.49755375624
39432,39432,36.0,4.5,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,24,20002.49755375624
39433,39433,20.0,4.7,Stormy,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,15,20002.49755375624
39434,39434,23.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,16,20002.49755375624
39435,39435,29.0,4.8,Stormy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,11,20002.49755375624
39436,39436,27.0,4.8,Sandstorms,High,0,Meal,motorcycle,0.0,No,Metropolitian,16,20002.49755375624
39437,39437,31.0,4.8,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,23,20002.49755375624
39438,39438,,,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,29,20002.49755375624
39439,39439,26.0,4.8,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.49755375624
39440,39440,20.0,4.3,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.49755375624
39441,39441,27.0,4.7,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,20002.497553732763
39442,39442,27.0,4.6,Cloudy,Medium,0,Snack,motorcycle,1.0,Yes,Metropolitian,41,20002.497553732763
39443,39443,33.0,3.8,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,35,20002.497553732763
39444,39444,25.0,4.8,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,16,20002.497553732763
39445,39445,20.0,4.9,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Urban,13,20002.497553732763
39446,39446,27.0,4.3,Fog,Jam,2,Drinks,motorcycle,1.0,No,Urban,40,20002.497553732763
39447,39447,,,,,2,Snack,electric_scooter,0.0,No,Metropolitian,21,20002.497553732763
39448,39448,28.0,4.9,Fog,Low,1,Snack,motorcycle,1.0,No,Urban,19,20002.497553732763
39449,39449,26.0,4.6,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,19,20002.497553732763
39450,39450,,,Windy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,22,20002.497553732763
39451,39451,30.0,4.7,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,29,20002.497553732763
39452,39452,21.0,4.7,Windy,Low,2,Drinks,motorcycle,0.0,No,Urban,11,20002.497553732763
39453,39453,35.0,4.8,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,48,20002.497553732763
39454,39454,34.0,4.9,Windy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,18,20002.497553732763
39455,39455,39.0,4.2,Cloudy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,32,20002.497553732763
39456,39456,29.0,4.8,Windy,Medium,1,Buffet,scooter,1.0,No,Urban,28,20002.49755369939
39457,39457,27.0,5.0,Sunny,Jam,2,Meal,motorcycle,0.0,No,Urban,10,20002.49755369939
39458,39458,35.0,4.7,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,15,20002.49755369939
39459,39459,39.0,4.3,Fog,Jam,1,Buffet,scooter,1.0,Yes,Urban,42,20002.49755369939
39460,39460,20.0,4.0,Fog,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,32,20002.49755369939
39461,39461,24.0,4.5,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,26,20002.49755369939
39462,39462,38.0,4.5,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.49755369939
39463,39463,31.0,4.7,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,,24,20002.49755369939
39464,39464,20.0,4.7,Stormy,Low,2,Buffet,electric_scooter,0.0,No,Urban,11,20002.49755369939
39465,39465,36.0,4.8,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,20002.49755369939
39466,39466,37.0,4.6,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,23,20002.49755369939
39467,39467,24.0,4.2,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,31,20002.49755369939
39468,39468,26.0,4.7,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,29,20002.497553534162
39469,39469,25.0,4.6,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,20002.497553534162
39470,39470,31.0,4.9,Fog,Medium,2,Snack,electric_scooter,0.0,No,Urban,17,20002.497553534162
39471,39471,,,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.497553534162
39472,39472,25.0,4.8,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,15,20002.497553534162
39473,39473,39.0,4.9,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,28,20002.497553534162
39474,39474,25.0,4.4,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,38,20002.497553534162
39475,39475,31.0,4.8,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,10,20002.497553534162
39476,39476,26.0,4.8,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.497553534162
39477,39477,31.0,4.9,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,30,20002.497553534162
39478,39478,30.0,4.8,Fog,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,45,20002.497553534162
39479,39479,24.0,4.7,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,15,20002.497553534162
39480,39480,21.0,4.6,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,23,20002.497553534162
39481,39481,23.0,4.9,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,13,20002.497553524896
39482,39482,24.0,4.5,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,24,20002.497553524896
39483,39483,22.0,4.5,Sandstorms,Low,1,Meal,scooter,0.0,No,Urban,14,20002.497553524896
39484,39484,23.0,4.5,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,14,20002.497553524896
39485,39485,28.0,4.8,Cloudy,Jam,1,Drinks,motorcycle,3.0,No,Metropolitian,43,20002.497553524896
39486,39486,30.0,4.6,Sunny,High,2,Meal,electric_scooter,1.0,No,Metropolitian,18,20002.497553524896
39487,39487,39.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,25,20002.497553524896
39488,39488,20.0,3.9,Sunny,High,0,Drinks,motorcycle,1.0,Yes,Metropolitian,53,20002.497553524896
39489,39489,38.0,4.5,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,32,20002.497553524896
39490,39490,29.0,4.9,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,20002.497553524896
39491,39491,23.0,4.9,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,20,20002.497553524896
39492,39492,24.0,4.9,Windy,Low,2,Drinks,scooter,,No,Urban,11,20002.497553524896
39493,39493,31.0,4.4,Cloudy,High,1,Snack,motorcycle,0.0,No,Metropolitian,33,20002.497553524896
39494,39494,29.0,4.1,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.49755170163
39495,39495,26.0,4.6,Sunny,Low,0,Snack,motorcycle,,No,Urban,29,20002.49755170163
39496,39496,,,,,3,Snack,electric_scooter,1.0,No,Metropolitian,27,20002.49755170163
39497,39497,37.0,4.7,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,27,20002.49755170163
39498,39498,20.0,4.3,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,35,20002.49755170163
39499,39499,28.0,4.6,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,32,20002.49755170163
39500,39500,21.0,4.9,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,26,20002.49755170163
39501,39501,25.0,4.7,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.49755170163
39502,39502,,,,,2,Snack,motorcycle,1.0,No,Metropolitian,33,20002.49755170163
39503,39503,30.0,4.9,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,29,20002.49755170163
39504,39504,33.0,4.8,Cloudy,High,1,Drinks,scooter,1.0,No,Metropolitian,27,20002.49755170163
39505,39505,37.0,4.7,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,23,20002.49755170163
39506,39506,23.0,4.8,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.49755170163
39507,39507,33.0,3.6,Windy,Medium,2,Buffet,motorcycle,2.0,No,Urban,38,20002.49755170163
39508,39508,38.0,4.7,Stormy,Low,1,Meal,scooter,0.0,No,Urban,23,20002.497550764558
39509,39509,27.0,4.7,Windy,Jam,1,Meal,scooter,1.0,No,Urban,19,20002.497550764558
39510,39510,37.0,4.7,Fog,Medium,2,Buffet,scooter,0.0,No,Metropolitian,36,20002.497550764558
39511,39511,25.0,5.0,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,20002.497550764558
39512,39512,33.0,4.9,Cloudy,Medium,0,Snack,motorcycle,2.0,Yes,Metropolitian,48,20002.497550764558
39513,39513,30.0,4.0,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,41,20002.497550764558
39514,39514,25.0,4.6,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,26,20002.497550764558
39515,39515,35.0,4.6,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,15,20002.497550764558
39516,39516,32.0,4.2,Fog,Low,0,Buffet,motorcycle,1.0,No,,39,20002.497550764558
39517,39517,37.0,4.7,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.497550764558
39518,39518,39.0,4.9,Cloudy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,16,20002.497550764558
39519,39519,,,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,27,20002.497550764558
39520,39520,26.0,4.9,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,36,20002.497550764558
39521,39521,,,,,0,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.497550420536
39522,39522,32.0,3.8,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,34,20002.497550420536
39523,39523,33.0,5.0,Stormy,Jam,0,Meal,motorcycle,3.0,Yes,Metropolitian,54,20002.497550420536
39524,39524,25.0,4.7,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,17,20002.497550420536
39525,39525,29.0,4.8,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Urban,22,20002.497550420536
39526,39526,24.0,5.0,Cloudy,Jam,2,Meal,scooter,2.0,No,Metropolitian,34,20002.497550420536
39527,39527,28.0,4.8,Sandstorms,High,0,Meal,motorcycle,1.0,No,Urban,20,20002.497550420536
39528,39528,34.0,4.9,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,15,20002.497550420536
39529,39529,20.0,4.5,Fog,Low,1,Meal,scooter,0.0,,Urban,10,20002.497550420536
39530,39530,39.0,4.6,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,27,20002.497550420536
39531,39531,38.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.497550420536
39532,39532,32.0,4.7,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28,20002.497550420536
39533,39533,39.0,4.7,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,21,20002.497550420536
39534,39534,35.0,4.3,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,42,20002.497550420536
39535,39535,34.0,4.9,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,19,20002.497550420536
39536,39536,20.0,4.8,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,14,20002.497550420536
39537,39537,27.0,4.6,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,15,20002.49755030418
39538,39538,,,,,3,Snack,electric_scooter,1.0,No,Metropolitian,37,20002.49755030418
39539,39539,23.0,4.9,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,42,20002.49755030418
39540,39540,39.0,4.8,Windy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,27,20002.49755030418
39541,39541,34.0,4.3,Cloudy,Jam,2,Buffet,motorcycle,0.0,No,Urban,39,20002.49755030418
39542,39542,22.0,5.0,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,36,20002.49755030418
39543,39543,21.0,4.8,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,18,20002.49755030418
39544,39544,31.0,4.9,Fog,Low,2,Drinks,scooter,0.0,No,Urban,15,20002.49755030418
39545,39545,37.0,5.0,Windy,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,47,20002.49755030418
39546,39546,27.0,4.8,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,15,20002.49755030418
39547,39547,31.0,4.4,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,37,20002.49755030418
39548,39548,31.0,4.5,Fog,Jam,0,Snack,motorcycle,3.0,No,Semi-Urban,53,20002.49755030418
39549,39549,23.0,4.6,Sandstorms,Low,1,Snack,scooter,1.0,No,,17,20002.49755030418
39550,39550,33.0,4.7,Fog,Jam,0,Drinks,motorcycle,,No,Metropolitian,30,20002.49755030418
39551,39551,33.0,4.7,Stormy,Low,2,Buffet,scooter,0.0,No,,26,20002.497550287495
39552,39552,20.0,4.1,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,36,20002.497550287495
39553,39553,,,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,32,20002.497550287495
39554,39554,36.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,20002.497550287495
39555,39555,21.0,4.5,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,29,20002.497550287495
39556,39556,37.0,4.9,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,49,20002.497550287495
39557,39557,35.0,4.9,Fog,High,2,Drinks,scooter,0.0,No,Metropolitian,30,20002.497550287495
39558,39558,29.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28,20002.497550287495
39559,39559,30.0,4.3,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,49,20002.497550287495
39560,39560,27.0,4.3,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,20002.497550287495
39561,39561,24.0,4.5,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,30,20002.497550287495
39562,39562,26.0,4.8,Fog,High,1,Drinks,scooter,1.0,No,Urban,22,20002.497550287495
39563,39563,37.0,4.6,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,26,20002.497550287495
39564,39564,36.0,4.9,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,20002.497550287495
39565,39565,33.0,3.8,Stormy,Medium,2,Buffet,scooter,1.0,No,,38,20002.497550287495
39566,39566,21.0,5.0,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,35,20002.497550287495
39567,39567,39.0,4.3,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,39,20002.497550208464
39568,39568,22.0,4.7,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,26,20002.497550208464
39569,39569,36.0,4.2,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,32,20002.497550208464
39570,39570,34.0,5.0,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,16,20002.497550208464
39571,39571,34.0,4.4,Cloudy,Low,0,Meal,motorcycle,2.0,No,Metropolitian,40,20002.497550208464
39572,39572,30.0,4.6,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.497550208464
39573,39573,30.0,4.8,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,21,20002.497550208464
39574,39574,20.0,4.7,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,28,20002.497550208464
39575,39575,36.0,4.2,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.497550208464
39576,39576,36.0,4.1,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.497550208464
39577,39577,32.0,4.8,Windy,Low,1,Snack,motorcycle,0.0,No,Urban,18,20002.497550208464
39578,39578,32.0,4.9,Fog,Jam,0,Drinks,motorcycle,0.0,Yes,Metropolitian,51,20002.497550208464
39579,39579,27.0,4.8,Stormy,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,18,20002.497550208464
39580,39580,20.0,4.6,Cloudy,High,2,Snack,motorcycle,0.0,No,Metropolitian,20,20002.49755020721
39581,39581,29.0,4.8,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,26,20002.49755020721
39582,39582,33.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.49755020721
39583,39583,28.0,4.5,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,23,20002.49755020721
39584,39584,39.0,4.9,Sunny,Low,1,Snack,scooter,0.0,No,Urban,15,20002.49755020721
39585,39585,26.0,4.8,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,29,20002.49755020721
39586,39586,21.0,4.5,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,17,20002.49755020721
39587,39587,28.0,4.5,Sunny,Jam,2,Meal,scooter,0.0,No,Metropolitian,15,20002.49755020721
39588,39588,26.0,4.9,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,18,20002.49755020721
39589,39589,,,Sunny,Medium,2,Buffet,motorcycle,,No,Metropolitian,13,20002.49755020721
39590,39590,36.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,29,20002.49755020721
39591,39591,35.0,5.0,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.49755020721
39592,39592,26.0,4.8,Fog,Low,2,Drinks,motorcycle,0.0,No,Urban,15,20002.49755020721
39593,39593,32.0,3.5,Cloudy,Low,1,Snack,motorcycle,2.0,No,Metropolitian,36,20002.49755020721
39594,39594,28.0,4.9,Fog,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,37,20002.49755020721
39595,39595,34.0,4.6,Cloudy,High,1,Meal,scooter,0.0,No,Metropolitian,34,20002.49755020721
39596,39596,21.0,4.8,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,23,20002.497548502248
39597,39597,24.0,4.6,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.497548502248
39598,39598,25.0,4.5,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,27,20002.497548502248
39599,39599,28.0,4.1,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37,20002.497548502248
39600,39600,32.0,3.9,Windy,Jam,2,Drinks,scooter,0.0,No,Urban,38,20002.497548502248
39601,39601,30.0,4.8,Windy,Jam,0,Snack,motorcycle,0.0,Yes,Metropolitian,50,20002.497548502248
39602,39602,20.0,4.8,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.497548502248
39603,39603,27.0,4.8,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.497548502248
39604,39604,28.0,4.0,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32,20002.497548502248
39605,39605,22.0,4.7,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,23,20002.497548502248
39606,39606,31.0,4.1,Sandstorms,Jam,2,Drinks,electric_scooter,2.0,No,Metropolitian,42,20002.497548502248
39607,39607,23.0,4.6,Windy,Jam,2,Meal,scooter,,No,Metropolitian,17,20002.497548502248
39608,39608,37.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.497548502248
39609,39609,21.0,4.9,Sunny,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,23,20002.497548502248
39610,39610,29.0,4.9,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,43,20002.497548502248
39611,39611,20.0,4.8,Sandstorms,High,2,Meal,scooter,1.0,No,Urban,27,20002.497548502248
39612,39612,35.0,4.7,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,24,20002.497548392697
39613,39613,33.0,4.4,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.497548392697
39614,39614,34.0,4.8,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,27,20002.497548392697
39615,39615,22.0,4.3,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,26,20002.497548392697
39616,39616,38.0,4.7,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.497548392697
39617,39617,28.0,5.0,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,21,20002.497548392697
39618,39618,33.0,4.8,Sandstorms,Jam,0,Buffet,motorcycle,3.0,No,Urban,46,20002.497548392697
39619,39619,23.0,4.8,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,17,20002.497548392697
39620,39620,27.0,4.8,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,15,20002.497548392697
39621,39621,20.0,4.8,Stormy,Medium,2,Snack,electric_scooter,1.0,No,Urban,28,20002.497548392697
39622,39622,27.0,4.7,Sunny,Jam,1,Drinks,scooter,0.0,No,Metropolitian,16,20002.497548392697
39623,39623,30.0,4.8,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.497548392697
39624,39624,31.0,5.0,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,17,20002.497548392697
39625,39625,20.0,5.0,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,21,20002.497547782685
39626,39626,33.0,3.6,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,37,20002.497547782685
39627,39627,38.0,4.6,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,26,20002.497547782685
39628,39628,36.0,5.0,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.497547782685
39629,39629,27.0,5.0,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,24,20002.497547782685
39630,39630,26.0,4.8,Stormy,Jam,2,Drinks,scooter,0.0,No,Urban,18,20002.497547782685
39631,39631,34.0,5.0,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,30,20002.497547782685
